EmployeeID,FirstName,LastName,Department,Role,HireDate,TerminationDate,Gender,Location,Salary,Bonus,StockOptions,PerformanceRating,Promotion,EngagementScore,ManagerRating,Attrition,TenureInDays
E1102,Stéphane,Bouvier,Sales,Talent Acquisition Specialist,2019-05-29,2025-04-28,Non-Binary,Nantes,65040,1859.8,200,1,Yes,1,6,1,2161
E1107,Laetitia,Le Roux,Sales,VP of Sales,2021-04-14,,Unknown,Remote,172324,6480.93,1200,5,No,2,5,0,1664
E1789,Élodie,Guilbert,Sales,Accountant,2023-03-11,,Female,Bordeaux,92101,2692.41,500,,,1,9,0,968
E1625,Nicole,David,Human Resources,HR Coordinator,2016-09-04,,Female,Remote,181226,7930.66,200,2,No,7,3,0,3347
E1316,Gilles,Julien,Human Resources,Regional Sales Director,2017-12-14,,Female,Nantes,211142,7175.24,1200,3,No,2,8,0,2881
E1501,Daniel,Fontaine,Human Resources,Analyst,2018-09-22,,Female,Paris,191052,5159.48,0,4,Yes,6,7,0,2599
E1395,Victoire,Lévêque,Human Resources,HR Data Scientist,2024-04-03,,Male,Lyon,237472,9403.78,200,1,Yes,10,5,0,579
E1715,Élodie,Joubert,Human Resources,Talent Acquisition Specialist,2023-06-25,2024-10-06,Unknown,Nantes,202687,6147.52,1200,,,7,9,1,469
E1043,Andrée,Bouvet,Marketing,HR Business Partner,2017-01-06,,NaN,Montpellier,132811,6146.06,1200,,,4,5,0,3223
E1218,Benoît,Roussel,Human Resources,Sales Manager,2020-05-03,,Unknown,Lyon,166558,3937.9,0,1,No,3,5,0,2010
E1140,Adrienne,Le Goff,Unknown,Coordinator,2019-03-12,2021-10-26,Non-Binary,Lyon,182759,7258.68,1200,1,No,2,8,1,959
E1619,Charlotte,Grondin,Marketing,Inside Sales Rep,2018-04-02,,NaN,Bordeaux,40700,1827.79,1000,5,No,10,1,0,2772
E1713,Pénélope,Mathieu,Human Resources,Senior Software Engineer,2016-12-17,,Unknown,Bordeaux,47542,1873.37,0,2,No,7,9,0,3243
E1041,Gérard,Guillot,Engineering,Frontend Engineer,2023-08-18,2025-08-20,Unknown,Nantes,45604,920.02,1000,,,8,7,1,733
E1916,Suzanne,Guibert,Sales,Payroll Specialist,2016-03-28,,Unknown,Nantes,191448,8765.39,500,5,No,10,8,0,3507
E1149,Célina,Lenoir,Human Resources,FP&A Manager,2021-06-14,,Non-Binary,Montpellier,126089,4557.02,200,,,5,9,0,1603
E1710,Théodore,Morel,Finance,Coordinator,2016-03-04,2019-05-12,Unknown,Bordeaux,173505,5305.68,1000,3,No,10,3,1,1164
E1593,Élisabeth,Moreno,Human Resources,Account Executive,2017-10-07,,Unknown,Nantes,210513,6085.14,0,5,No,8,5,0,2949
E1056,Hugues,Barthelemy,Sales,Sales Manager,2016-10-21,,Female,Lyon,76981,1651.27,1000,,,7,6,0,3300
E1493,Margot,Thibault,Finance,Frontend Engineer,2022-05-05,,Unknown,Montpellier,222974,5024.01,200,2,No,1,8,0,1278
E1330,Manon,Lejeune,Human Resources,Controller,2018-01-18,,NaN,Nantes,69377,1479.43,500,,,8,6,0,2846
E1857,Arnaude,Legrand,Human Resources,Talent Acquisition Specialist,2019-04-08,2023-06-27,Unknown,Remote,49348,1126.54,0,,,8,9,1,1541
E1433,Arthur,Gautier,Engineering,Payroll Specialist,2019-12-26,2022-10-27,Unknown,Paris,221111,7867.11,1000,,Yes,7,9,1,1036
E1799,Céline,Pierre,Sales,Associate,2022-10-15,,Non-Binary,Montpellier,65531,2783.78,500,3,Yes,4,10,0,1115
E1265,Charlotte,Renard,Unknown,Inside Sales Rep,2021-10-29,2025-01-02,Female,Nantes,191615,4292.86,0,2,No,9,3,1,1161
E1131,Véronique,Dufour,Finance,Specialist,2016-06-02,,Non-Binary,Nantes,114959,3587.82,1000,5,No,4,7,0,3441
E1495,Paul,Loiseau,Human Resources,Controller,2018-02-18,,Unknown,Nantes,207175,4876.04,1200,1,No,3,6,0,2815
E1342,Agnès,Grégoire,Human Resources,Financial Analyst,2016-08-18,,Non-Binary,Nantes,125885,5268.57,1000,5,No,9,9,0,3364
E1202,Gabriel,Dumont,Sales,Senior Software Engineer,2019-05-31,,NaN,Montpellier,201277,9318.3,500,,No,1,4,0,2348
E1303,René,Barbier,Marketing,Sales Manager,2017-11-14,,Female,Paris,231604,10953.69,200,1,No,10,3,0,2911
E1287,Louise,Launay,Human Resources,Solutions Engineer,2017-06-19,,Unknown,Bordeaux,146606,5066.77,1200,1,No,4,5,0,3059
E1216,Célina,Joubert,Human Resources,Specialist,2024-02-03,,Female,Bordeaux,139826,5534.22,0,3,No,9,6,0,639
E1442,Nicolas,Dumas,Engineering,HR Data Scientist,2021-10-02,,Unknown,Bordeaux,239563,10768.32,0,1,Yes,7,5,0,1493
E1443,Grégoire,Fernandez,Finance,Brand Manager,2023-05-11,,Unknown,Remote,42702,909.97,0,,,4,2,0,907
E1274,Aimée,Bègue,Human Resources,People Analyst,2019-12-01,2021-12-26,Male,Paris,145008,3698.72,500,,No,3,9,1,756
E1440,Laurent,Rousset,Human Resources,Coordinator,2023-08-01,2025-03-12,Male,Nantes,154838,4144.73,0,,,2,2,1,589
E1987,Antoine,Garnier,Engineering,Sales Manager,2022-05-29,,Unknown,Remote,120045,3074.27,200,1,No,5,9,0,1254
E1663,Guy,Reynaud,Engineering,Senior Accountant,2022-11-05,,Unknown,Bordeaux,227089,11148.12,1200,5,Yes,2,4,0,1094
E1828,Étienne,Peltier,Finance,Inside Sales Rep,2019-01-27,2025-06-27,Male,Lyon,218291,6733.11,1000,3,No,4,9,1,2343
E1396,Noémi,Guilbert,Engineering,Machine Learning Engineer,2023-11-17,,NaN,Montpellier,55744,2607.38,1000,,,7,6,0,717
E1894,Bertrand,Andre,Sales,Financial Analyst,2018-02-19,,NaN,Remote,103876,2664.69,0,2,No,10,9,0,2814
E1469,Diane,Deschamps,Engineering,Controller,2017-04-21,2021-12-06,Non-Binary,Remote,131122,6114.2,1000,4,Yes,8,6,1,1690
E1640,Joseph,Étienne,Finance,FP&A Manager,2018-05-30,,Non-Binary,Montpellier,62654,1281.41,200,1,No,1,7,0,2714
E1100,Matthieu,Launay,Sales,Internal Auditor,2017-02-22,,NaN,Bordeaux,133271,2761.13,1000,4,No,6,3,0,3176
E1249,Isabelle,Duhamel,Engineering,Compensation Analyst,2022-11-26,2024-09-25,Male,Paris,57054,2089.1,0,,No,3,5,1,669
E1429,Frédéric,Masson,Finance,Software Engineer,2018-04-19,,Unknown,Lyon,84096,3275.4,200,,,2,2,0,2755
E1215,Henriette,Chevalier,Sales,HR Business Partner,2024-05-07,,Female,Nantes,54246,1669.56,200,5,Yes,8,9,0,545
E1792,Marcel,Rossi,Sales,Senior Accountant,2022-03-16,2025-03-03,NaN,Montpellier,43699,884.25,1000,,,8,6,1,1083
E1684,André,Lemonnier,Marketing,Engineering Manager,2018-09-24,,Unknown,Montpellier,138867,3508.03,1000,4,No,5,4,0,2597
E1590,Georges,Étienne,Sales,Coordinator,2020-12-09,,Non-Binary,Nantes,41324,901.2,1000,1,No,8,10,0,1790
E1313,Adrien,Guillaume,Human Resources,Payroll Specialist,2023-07-29,,Female,Nantes,196392,5107.57,500,,,3,10,0,828
E1377,Gabriel,Raymond,Sales,HR Business Partner,2021-08-19,,NaN,Nantes,94473,4699.18,1200,,,9,4,0,1537
E1514,Capucine,Diaz,Sales,Solutions Engineer,2022-11-10,2024-11-16,Male,Paris,70259,2284.07,500,,No,3,9,1,737
E1768,Xavier,Rémy,Human Resources,HR Machine Learning Engineer,2019-03-26,2021-05-08,Unknown,Montpellier,112650,2381.99,200,,,10,2,1,774
E1589,Cécile,Regnier,Sales,FP&A Manager,2017-04-28,2023-02-17,Female,Remote,122168,3868.35,0,1,Yes,4,4,1,2121
E1657,Maggie,Besnard,Sales,Customer Success Manager,2024-06-07,,Female,Paris,57362,1565.3,500,5,No,6,10,0,514
E1594,Timothée,Royer,Sales,Brand Manager,2022-03-06,2025-07-24,NaN,Paris,109034,4915.24,0,1,No,5,4,1,1236
E1268,Olivie,Dumas,Engineering,Software Engineer,2016-01-11,2024-09-23,NaN,Montpellier,235272,5721.95,1000,,,10,10,1,3178
E1979,Marthe,De Oliveira,Finance,Inside Sales Rep,2023-12-20,,Non-Binary,Nantes,210810,9436.73,1200,,Yes,3,7,0,684
E1532,Thérèse,Da Costa,Sales,People Analyst,2022-11-04,,Female,Nantes,135308,4903.05,500,,No,9,1,0,1095
E1683,Maryse,Teixeira,Finance,Specialist,2016-06-06,,Unknown,Nantes,122161,2925.25,1000,,Yes,10,10,0,3437
E1614,Emmanuelle,Lambert,Finance,Inside Sales Rep,2015-12-09,,Unknown,Lyon,192309,8671.12,200,,,4,2,0,3617
E1843,Margaud,Sanchez,Human Resources,People Analyst,2022-03-01,,NaN,Remote,200302,4729.32,500,,Yes,3,4,0,1343
E1370,Anaïs,Dijoux,Sales,People Analyst,2017-11-08,2022-07-28,Male,Lyon,69941,2548.25,1200,,,6,6,1,1723
E1505,Richard,Maillot,Human Resources,Solutions Engineer,2020-04-14,,Unknown,Lyon,101955,2649.69,200,,No,3,10,0,2029
E1374,Jérôme,Pires,Human Resources,Sales Manager,2016-07-03,2019-07-21,Female,Nantes,116724,5634.08,1200,5,Yes,3,5,1,1113
E1329,Lorraine,Rolland,Human Resources,HR Business Partner,2022-03-25,,Male,Lyon,240325,6949.36,200,3,No,3,8,0,1319
E1153,Lucie,Germain,Finance,Sales Development Rep,2017-11-05,2021-10-09,Unknown,Remote,217350,7849.95,500,1,No,1,1,1,1434
E1970,Hugues,Auger,Finance,Talent Acquisition Specialist,2018-04-08,2022-08-01,Non-Binary,Montpellier,171021,3848.41,500,4,No,3,8,1,1576
E1929,Jeannine,Gilbert,Engineering,Solutions Engineer,2023-11-04,,Male,Bordeaux,215911,4870.55,200,,No,3,5,0,730
E1631,René,Leleu,Sales,HR Data Scientist,2019-01-19,2020-11-25,Unknown,Lyon,242957,11306.25,200,,,4,5,1,676
E1326,Vincent,Lefort,Unknown,Content Strategist,2021-01-10,2025-07-29,Unknown,Remote,126882,2539.15,1000,3,No,7,7,1,1661
E1638,Claire,Dumont,Finance,Solutions Engineer,2024-04-13,,Unknown,Nantes,125001,3425.66,200,3,No,10,8,0,569
E1961,Christine,Diaz,Human Resources,VP of Sales,2020-06-22,,Non-Binary,Bordeaux,115020,2873.14,500,5,No,3,3,0,1960
E1679,Frédéric,Poirier,Finance,People Analyst,2019-07-22,,Unknown,Paris,85467,1934.52,500,,No,5,6,0,2296
E1189,Nathalie,Traore,Human Resources,Senior Accountant,2018-07-21,2025-06-29,Female,Nantes,175776,5555.51,500,4,No,3,6,1,2535
E1386,Arthur,Gaudin,Finance,Social Media Manager,2024-10-04,,Unknown,Montpellier,85958,2941.23,1200,3,No,3,2,0,395
E1830,Cécile,Allain,Engineering,Financial Analyst,2021-12-09,,Unknown,Bordeaux,74006,1927.31,0,1,Yes,9,8,0,1425
E1104,Vincent,Rivière,Human Resources,Frontend Engineer,2021-04-30,,Non-Binary,Paris,184407,4251.43,1000,5,No,7,5,0,1648
E1334,Augustin,Thierry,Human Resources,Associate,2022-05-21,,Non-Binary,Paris,57014,1282.76,1000,3,No,5,9,0,1262
E1863,Gabrielle,Langlois,Human Resources,Graphic Designer,2019-04-04,2020-08-15,Unknown,Bordeaux,68148,2821.04,200,,,2,2,1,499
E1169,Frédéric,Maillard,Marketing,QA Engineer,2021-03-06,,Non-Binary,Remote,122212,4367.33,200,1,Yes,6,1,0,1703
E1211,Christelle,Ledoux,Sales,HR Data Scientist,2020-10-29,2024-11-30,Male,Nantes,226904,4937.32,1200,5,No,5,6,1,1493
E1793,Gilles,Blondel,Human Resources,Customer Success Manager,2024-07-28,2025-07-30,Male,Remote,51381,2381.08,0,1,No,10,1,1,367
E1308,Thérèse,Ledoux,Sales,Senior Accountant,2020-01-31,2021-02-24,Non-Binary,Paris,88520,3227.06,500,,Yes,7,3,1,390
E1608,Vincent,Rocher,Engineering,Engineering Manager,2020-07-28,,Unknown,Bordeaux,105963,4359.24,200,4,No,4,1,0,1924
E1891,Valérie,Camus,Marketing,Software Engineer,2018-09-22,2021-10-05,Non-Binary,Nantes,46347,1376.93,500,,Yes,9,8,1,1109
E1724,Claudine,Michel,Engineering,Backend Engineer,2019-11-03,,Female,Nantes,246704,6040.41,1000,,Yes,8,2,0,2192
E1051,Bernard,Guibert,Sales,Digital Marketing Analyst,2017-08-29,2020-11-01,Unknown,Remote,204442,6873.21,200,,,2,4,1,1160
E1052,Margaux,Rolland,Sales,HR Coordinator,2016-05-20,,Unknown,Montpellier,214633,5014.41,0,3,No,7,5,0,3454
E1178,Margaux,Marin,Sales,Data Scientist,2020-09-08,,Non-Binary,Bordeaux,178226,3762.62,0,5,No,6,5,0,1882
E1116,Émile,Lefèvre,Human Resources,Backend Engineer,2021-09-14,,Male,Remote,141524,6031.97,500,,,4,1,0,1511
E1038,Marguerite,Chauvet,Engineering,Engineering Manager,2017-06-07,,NaN,Montpellier,86050,3406.86,500,4,No,5,7,0,3071
E1032,Léon,Carre,Engineering,Payroll Specialist,2017-08-12,,Male,Paris,172065,4918.85,200,,No,9,9,0,3005
E1237,Martine,Poulain,Sales,Inside Sales Rep,2017-04-14,,NaN,Remote,75278,3702.36,1000,3,Yes,2,4,0,3125
E1762,Amélie,Bazin,Unknown,Software Engineer,2023-03-21,2024-07-27,Female,Nantes,130803,3786.81,1200,3,No,6,1,1,494
E1745,Zoé,François,Sales,Talent Acquisition Specialist,2023-07-13,,NaN,Paris,120968,3389.54,1000,,No,1,10,0,844
E1378,Corinne,Pineau,Sales,Talent Acquisition Specialist,2018-09-25,,Unknown,Paris,243613,6166.13,1000,,No,6,4,0,2596
E1559,Olivier,Blanc,Finance,Software Engineer,2016-04-10,,Unknown,Bordeaux,237546,10044.96,200,,,1,7,0,3494
E1411,Marcel,Moulin,Finance,Payroll Specialist,2017-10-19,2018-10-31,Unknown,Remote,236994,9718.99,500,,,10,7,1,377
E1654,Alexandre,Launay,Human Resources,Engineering Manager,2019-08-05,,Male,Lyon,47511,2322.45,1000,,No,5,4,0,2282
E1712,Antoine,Lagarde,Sales,Analyst,2018-06-19,2022-02-14,Unknown,Remote,190339,8565.73,500,,,1,4,1,1336
E1702,Thierry,Diallo,Finance,Customer Success Manager,2016-03-19,2021-05-02,NaN,Lyon,128400,6321.65,1200,,,1,3,1,1870
E1892,Gilles,Blanchet,Human Resources,Social Media Manager,2022-10-21,,Female,Montpellier,125414,3216.22,200,,,3,6,0,1109
E1624,Sabine,Gillet,Marketing,HR Data Scientist,2024-04-17,2025-07-20,NaN,Bordeaux,173052,4579.71,500,4,Yes,8,2,1,459
E1176,Victor,David,Engineering,Inside Sales Rep,2023-02-19,2025-01-27,Male,Montpellier,150619,4281.96,200,,No,10,10,1,708
E1708,Guillaume,Lopez,Human Resources,VP of Sales,2023-06-04,,Unknown,Remote,215372,9457.42,1200,,,2,7,0,883
E1996,François,Lombard,Human Resources,Brand Manager,2021-03-15,,Male,Bordeaux,151725,5159.15,0,5,No,5,10,0,1694
E1831,Marcel,Mathieu,Finance,VP of Sales,2020-08-02,2025-09-10,Female,Nantes,189093,3916.15,500,,,9,7,1,1865
E1949,Marc,Gros,Finance,QA Engineer,2018-01-22,,Unknown,Lyon,129128,5309.42,500,2,No,6,10,0,2842
E1603,Inès,Alves,Unknown,Specialist,2016-02-01,2021-06-04,Unknown,Paris,179098,7295.13,0,5,No,6,3,1,1950
E1284,Brigitte,Hervé,Finance,Compensation Analyst,2023-12-13,2025-03-08,NaN,Montpellier,61270,2603.47,0,,,9,3,1,451
E1971,Joseph,Blanchet,Engineering,Associate,2024-04-03,,NaN,Nantes,113432,3780.16,200,5,No,8,10,0,579
E1066,René,Ferrand,Finance,Data Scientist,2019-03-16,,Male,Paris,145832,6950.3,1200,5,No,3,9,0,2424
E1562,Thibaut,Lebon,Human Resources,Compensation Analyst,2022-04-11,,Non-Binary,Remote,209615,10473.36,1200,3,Yes,4,1,0,1302
E1721,Charles,Joly,Finance,Regional Sales Director,2018-01-17,2024-04-22,Non-Binary,Lyon,150940,6488.77,0,,No,2,9,1,2287
E1054,Benoît,Giraud,Sales,Graphic Designer,2024-07-30,2025-08-04,Female,Bordeaux,187419,7664.42,1000,4,No,3,1,1,370
E1510,Gérard,Colin,Sales,Payroll Specialist,2023-04-18,,Unknown,Bordeaux,179688,5965.05,1200,4,No,5,6,0,930
E1807,Laure,Picard,Sales,Machine Learning Engineer,2019-04-17,2023-11-15,Female,Paris,58394,2570.48,200,3,No,6,6,1,1673
E1577,Isaac,Marchand,Human Resources,HR Business Partner,2017-02-20,2020-09-20,Unknown,Paris,161055,6411.87,1000,,,10,3,1,1308
E1251,Timothée,Meyer,Engineering,Customer Success Manager,2019-11-25,2022-11-07,NaN,Paris,85326,3739.49,200,,,10,10,1,1078
E1592,Amélie,Fontaine,Engineering,HR Data Scientist,2024-02-17,,Non-Binary,Montpellier,179612,8524.45,1000,,,3,9,0,625
E1060,Simone,Lebrun,Human Resources,Data Scientist,2020-06-12,2024-01-18,Unknown,Lyon,231169,9357.53,200,5,No,7,1,1,1315
E1858,François,Muller,Sales,Sales Development Rep,2021-10-18,2023-05-11,NaN,Montpellier,215585,5443.45,0,1,No,4,7,1,570
E1925,Margaret,Albert,Engineering,Talent Acquisition Specialist,2016-01-20,,Unknown,Montpellier,229532,8332.87,200,,,9,2,0,3575
E1139,Julie,Dumas,Engineering,Talent Acquisition Specialist,2022-11-13,,Male,Paris,141247,3618.96,200,1,No,1,2,0,1086
E1824,Grégoire,Menard,Sales,Inside Sales Rep,2016-11-06,,Female,Bordeaux,126039,2975.46,0,,,5,4,0,3284
E1058,Élisabeth,Pasquier,Sales,Marketing Manager,2022-05-02,,Unknown,Nantes,154317,5641.84,500,,No,1,8,0,1281
E1065,Océane,Foucher,Human Resources,VP of Sales,2022-05-05,,NaN,Paris,118215,5446.37,1200,2,No,6,4,0,1278
E1552,Robert,Cohen,Human Resources,VP of Sales,2024-03-26,2025-10-18,Unknown,Nantes,144839,4350.37,1000,4,No,5,10,1,571
E1260,Céline,Payet,Human Resources,Customer Success Manager,2024-10-19,,Non-Binary,Remote,49873,1006.33,0,1,No,10,1,0,380
E1067,Gilbert,David,Marketing,Solutions Engineer,2023-02-10,,Unknown,Lyon,187677,8099.84,1200,5,No,7,3,0,997
E1727,Agathe,Bouvier,Engineering,Coordinator,2024-04-18,,Female,Bordeaux,59167,1651.52,1000,5,No,10,5,0,564
E1430,Franck,Chauvet,Human Resources,Specialist,2022-05-23,,NaN,Bordeaux,83951,3589.11,200,3,No,6,7,0,1260
E1815,Gérard,Lopez,Human Resources,HR Business Partner,2019-10-29,,Female,Remote,184059,4908.79,500,1,Yes,8,10,0,2197
E1945,Guillaume,Vidal,Human Resources,DevOps Engineer,2022-01-24,,NaN,Bordeaux,196850,9820.41,200,3,No,9,8,0,1379
E1943,Thomas,Mace,Human Resources,Compensation Analyst,2017-01-20,2024-04-16,Non-Binary,Paris,152802,4966.35,1000,,,4,5,1,2643
E1285,Jérôme,Allain,Finance,Talent Acquisition Specialist,2019-06-17,,Unknown,Remote,144342,4013.96,200,,Yes,7,4,0,2331
E1498,Christiane,Chauvet,Finance,Inside Sales Rep,2021-09-26,,NaN,Remote,130683,5377.54,1200,3,No,2,6,0,1499
E1033,Emmanuel,Lefebvre,Engineering,Content Strategist,2019-03-02,,Male,Bordeaux,55532,2685.41,1000,,,2,3,0,2438
E1571,Cécile,Valentin,Unknown,People Analyst,2017-12-31,2023-09-30,Non-Binary,Paris,249926,9207.68,1000,1,No,6,1,1,2099
E1544,Raymond,Gosselin,Unknown,Backend Engineer,2021-07-10,,Unknown,Paris,114440,3199.37,200,3,No,10,9,0,1577
E1805,Thierry,Maury,Sales,Customer Success Manager,2016-08-25,2023-11-13,Unknown,Bordeaux,230302,6841.89,200,4,No,7,5,1,2636
E1384,Noémi,Blin,Human Resources,Coordinator,2016-02-14,2017-04-07,NaN,Remote,211494,9044.85,200,1,No,3,7,1,418
E1459,Grégoire,Guillou,Human Resources,Senior Accountant,2021-06-06,,Female,Paris,111491,5041.42,1200,,No,4,3,0,1611
E1497,Aimée,Lopez,Human Resources,Accountant,2024-03-30,,Female,Lyon,121040,2561.49,1000,1,No,3,3,0,583
E1048,Georges,Maillot,Finance,HR Data Scientist,2017-12-20,,Female,Lyon,124476,5980.93,1000,,No,5,1,0,2875
E1006,Renée,Maillard,Engineering,Account Executive,2018-03-26,,Male,Lyon,95931,4036.68,200,3,No,8,3,0,2779
E1191,Gérard,Guyon,Engineering,HR Coordinator,2020-02-12,,Female,Lyon,126978,3560.33,200,5,No,9,3,0,2091
E1738,Maryse,Robert,Human Resources,Frontend Engineer,2024-09-10,,NaN,Remote,240492,8222.86,500,3,Yes,7,5,0,419
E1369,Joséphine,Laine,Finance,Graphic Designer,2021-12-06,,Non-Binary,Bordeaux,170146,3525.52,1000,1,No,10,7,0,1428
E1118,Joséphine,Gonzalez,Marketing,Inside Sales Rep,2022-02-02,2025-08-19,Non-Binary,Montpellier,159596,4220.4,500,3,Yes,6,8,1,1294
E1363,Adrienne,Ollivier,Sales,Talent Acquisition Specialist,2021-04-30,,Non-Binary,Nantes,231200,11261.4,0,,,4,9,0,1648
E1214,Michel,Launay,Sales,People Analyst,2021-08-12,2024-03-04,Non-Binary,Montpellier,188261,4149.95,0,,No,4,1,1,935
E1951,Laurent,Bailly,Finance,VP of Sales,2023-06-18,2025-04-11,Unknown,Paris,92976,4037.47,1200,3,No,2,1,1,663
E1825,Bernard,Lemaire,Human Resources,FP&A Manager,2021-12-26,2023-07-12,Female,Bordeaux,124684,6152.45,200,5,Yes,7,7,1,563
E1754,Julie,Verdier,Sales,Data Scientist,2023-05-07,,NaN,Lyon,217193,5348.57,500,4,No,7,7,0,911
E1037,Marthe,Fleury,Sales,People Analyst,2016-02-12,,NaN,Bordeaux,54721,1172.8,500,5,No,1,7,0,3552
E1969,Alice,Bruneau,Marketing,Accountant,2020-01-14,,Unknown,Paris,241335,8626.12,200,,Yes,1,8,0,2120
E1089,Nathalie,Grenier,Marketing,Graphic Designer,2022-03-04,,Unknown,Montpellier,183787,8629.79,200,1,No,9,6,0,1340
E1898,Alphonse,Roussel,Engineering,Customer Success Manager,2019-12-29,2025-10-21,Unknown,Lyon,198140,7715.63,200,,No,7,5,1,2123
E1008,Timothée,Labbé,Engineering,Coordinator,2020-07-03,,Female,Lyon,75016,2244.55,200,1,Yes,9,9,0,1949
E1886,Astrid,Marty,Engineering,VP of Sales,2017-04-19,,Non-Binary,Nantes,100306,4448.81,1000,,No,10,1,0,3120
E1408,Alexandrie,Lambert,Marketing,Senior Accountant,2024-01-26,2025-08-04,Non-Binary,Bordeaux,53299,1300.28,1000,,,9,6,1,556
E1201,Margaux,Lecomte,Finance,Accountant,2024-03-12,2025-07-06,Male,Montpellier,213272,6324.47,200,,No,10,3,1,481
E1165,Martine,Lesage,Sales,Account Executive,2021-05-22,,Unknown,Bordeaux,176149,5294.44,0,3,No,6,9,0,1626
E1358,Marthe,Vincent,Marketing,Data Scientist,2023-02-20,,Unknown,Remote,133141,2981.87,1200,5,Yes,3,8,0,987
E1868,Étienne,Chauveau,Finance,Content Strategist,2020-12-31,2024-12-31,NaN,Nantes,235262,8016.81,1000,3,Yes,6,6,1,1461
E1079,Vincent,Chartier,Sales,HR Coordinator,2015-12-14,,Unknown,Lyon,209519,7379.98,1200,,,10,3,0,3612
E1511,Patricia,Gomes,Sales,Sales Manager,2021-07-01,2024-03-19,Unknown,Nantes,173512,7213.93,1200,3,No,2,4,1,992
E1938,Susan,Marques,Unknown,Senior Accountant,2018-10-21,,Unknown,Paris,159949,7258.67,0,1,No,9,3,0,2570
E1765,Benjamin,Lucas,Finance,HR Coordinator,2019-09-27,2022-03-19,NaN,Remote,174533,6760.21,500,,,1,10,1,904
E1895,Martin,Payet,Engineering,Accountant,2018-12-18,,Unknown,Lyon,91681,3681.94,0,,,1,6,0,2512
E1709,Pénélope,Neveu,Human Resources,Machine Learning Engineer,2019-06-28,,Unknown,Bordeaux,164387,5256.62,0,,,2,1,0,2320
E1675,Laure,Gaillard,Sales,Senior Software Engineer,2023-10-13,,NaN,Nantes,43939,924.62,1000,3,No,10,1,0,752
E1626,Théophile,Chevallier,Human Resources,Solutions Engineer,2016-03-29,,Female,Paris,188361,7871.57,500,5,Yes,10,10,0,3506
E1952,Christine,Grondin,Marketing,Account Executive,2024-07-16,2025-08-28,Non-Binary,Nantes,49556,1434.48,500,1,No,9,5,1,408
E1804,Sylvie,Leduc,Sales,Sales Development Rep,2023-03-23,2024-04-09,Non-Binary,Montpellier,42228,1128.38,1000,5,No,3,6,1,383
E1029,Alexandria,Dias,Marketing,Sales Development Rep,2021-04-08,,Male,Paris,160479,5207.42,1000,1,No,4,9,0,1670
E1937,Eugène,Auger,Engineering,Technical Lead,2022-01-11,2025-05-13,Unknown,Montpellier,243408,5178.96,0,5,No,1,10,1,1218
E1375,Nathalie,Fournier,Human Resources,Sales Development Rep,2020-12-31,2024-12-04,Male,Remote,231901,8021.21,1000,1,No,4,5,1,1434
E1700,Aimé,Weber,Engineering,DevOps Engineer,2021-06-13,,Unknown,Lyon,238919,11195.9,1200,,No,8,10,0,1604
E1028,Anastasie,Laporte,Marketing,People Analyst,2023-12-19,,Unknown,Montpellier,196295,4303.49,200,5,No,10,4,0,685
E1063,Isabelle,Dupuis,Engineering,Marketing Manager,2020-09-26,2023-09-12,Female,Nantes,187136,6704.1,500,3,No,4,4,1,1081
E1099,Arnaude,Hubert,Finance,Internal Auditor,2024-07-11,,Male,Bordeaux,229536,9645.57,200,1,No,6,10,0,480
E1911,Noël,Gallet,Sales,People Analyst,2020-07-18,,Male,Montpellier,164801,4021.23,0,1,Yes,9,1,0,1934
E1046,Susanne,Paul,Sales,Associate,2021-10-24,,Female,Nantes,134968,3539.55,0,1,No,8,6,0,1471
E1164,Claudine,Valette,Engineering,Senior Accountant,2018-11-04,,Male,Montpellier,116459,3390.87,200,5,No,10,10,0,2556
E1994,Lucas,Fabre,Human Resources,Analyst,2016-08-05,,Unknown,Nantes,206490,4930.88,0,1,Yes,7,9,0,3377
E1623,Marianne,Bigot,Engineering,Analyst,2016-10-25,,NaN,Nantes,41268,944.32,1200,3,No,10,9,0,3296
E1946,Jules,Bourgeois,Engineering,DevOps Engineer,2024-08-06,2025-09-05,Female,Paris,117052,3940.87,500,2,No,5,1,1,395
E1550,Marcel,Daniel,Human Resources,VP of Sales,2018-10-31,,Female,Montpellier,97951,4421.4,500,,No,2,8,0,2560
E1228,Hélène,Charrier,Marketing,Controller,2019-12-17,,Male,Bordeaux,75764,2687.09,1000,,,2,6,0,2148
E1612,Zacharie,Perrin,Human Resources,Controller,2022-10-12,,Unknown,Bordeaux,221228,9476.9,200,5,No,4,10,0,1118
E1671,Valérie,Samson,Finance,Machine Learning Engineer,2021-06-26,2022-09-19,Male,Bordeaux,134245,4920.55,200,3,Yes,7,1,1,450
E1302,Olivie,Raynaud,Sales,Controller,2023-01-17,,Female,Bordeaux,214993,5176.09,200,2,No,6,6,0,1021
E1602,Anouk,Techer,Unknown,FP&A Manager,2020-10-30,,Unknown,Bordeaux,139625,6123.96,1200,5,No,1,6,0,1830
